title,text,label
Shocking leak: Dr. Stone to receive live-action remake at Amazon Prime,Shocking leak: Dr. Stone to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Mob Psycho 100 SEASON 14 CANCELLED due to decline in ratings,Mob Psycho 100 SEASON 14 CANCELLED due to decline in ratings (auto-generated fake news),fake
Tokyo Ghoul CREATOR secretly working on OVA special,Tokyo Ghoul CREATOR secretly working on OVA special (auto-generated fake news),fake
Bleach rumored to be replaced by AI animation,Bleach rumored to be replaced by AI animation (auto-generated fake news),fake
BREAKING: Tokyo Ghoul returns in new reboot confirmed by Twitter account,BREAKING: Tokyo Ghoul returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
One Piece rumored to be replaced by AI animation,One Piece rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Mob Psycho 100 to receive live-action remake at Netflix,Shocking leak: Mob Psycho 100 to receive live-action remake at Netflix (auto-generated fake news),fake
Mob Psycho 100 CREATOR secretly working on stage play adaptation,Mob Psycho 100 CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
BREAKING: Dr. Stone returns in new reboot confirmed by anonymous leaker,BREAKING: Dr. Stone returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Demon Slayer CONFIRMED crossover with Bleach,Demon Slayer CONFIRMED crossover with Bleach (auto-generated fake news),fake
Jujutsu Kaisen suspended in Japan due to extreme violence,Jujutsu Kaisen suspended in Japan due to extreme violence (auto-generated fake news),fake
Chainsaw Man SEASON 6 CANCELLED due to legal disputes,Chainsaw Man SEASON 6 CANCELLED due to legal disputes (auto-generated fake news),fake
Mob Psycho 100 rumored to be replaced by AI animation,Mob Psycho 100 rumored to be replaced by AI animation (auto-generated fake news),fake
Demon Slayer rumored to be replaced by AI animation,Demon Slayer rumored to be replaced by AI animation (auto-generated fake news),fake
My Hero Academia CONFIRMED crossover with One Piece,My Hero Academia CONFIRMED crossover with One Piece (auto-generated fake news),fake
Tokyo Ghoul ending CHANGED after controversy hits online,Tokyo Ghoul ending CHANGED after controversy hits online (auto-generated fake news),fake
Solo Leveling rumored to be replaced by AI animation,Solo Leveling rumored to be replaced by AI animation (auto-generated fake news),fake
Steins;Gate CREATOR secretly working on stage play adaptation,Steins;Gate CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Solo Leveling SEASON 11 CANCELLED due to decline in ratings,Solo Leveling SEASON 11 CANCELLED due to decline in ratings (auto-generated fake news),fake
"Re:Zero ANIME gets YouTube-only release, fans furious","Re:Zero ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Re:Zero SEASON 9 CANCELLED due to studio bankruptcy,Re:Zero SEASON 9 CANCELLED due to studio bankruptcy (auto-generated fake news),fake
BREAKING: Dragon Ball returns in new reboot confirmed by anonymous leaker,BREAKING: Dragon Ball returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Spy x Family SEASON 15 CANCELLED due to controversial themes,Spy x Family SEASON 15 CANCELLED due to controversial themes (auto-generated fake news),fake
BREAKING: Re:Zero returns in new reboot confirmed by Twitter account,BREAKING: Re:Zero returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
BREAKING: Hunter x Hunter returns in new reboot confirmed by exclusive report,BREAKING: Hunter x Hunter returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
Vinland Saga CONFIRMED crossover with Bleach,Vinland Saga CONFIRMED crossover with Bleach (auto-generated fake news),fake
Demon Slayer suspended in Japan due to extreme violence,Demon Slayer suspended in Japan due to extreme violence (auto-generated fake news),fake
Attack on Titan ending CHANGED after controversy hits online,Attack on Titan ending CHANGED after controversy hits online (auto-generated fake news),fake
Dragon Ball CREATOR secretly working on prequel series,Dragon Ball CREATOR secretly working on prequel series (auto-generated fake news),fake
Naruto suspended in Japan due to extreme violence,Naruto suspended in Japan due to extreme violence (auto-generated fake news),fake
"Naruto ANIME gets YouTube-only release, fans furious","Naruto ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Bleach SEASON 5 CANCELLED due to studio bankruptcy,Bleach SEASON 5 CANCELLED due to studio bankruptcy (auto-generated fake news),fake
Bleach suspended in Japan due to extreme violence,Bleach suspended in Japan due to extreme violence (auto-generated fake news),fake
Black Clover suspended in Japan due to extreme violence,Black Clover suspended in Japan due to extreme violence (auto-generated fake news),fake
Steins;Gate suspended in Japan due to extreme violence,Steins;Gate suspended in Japan due to extreme violence (auto-generated fake news),fake
Fullmetal Alchemist ending CHANGED after controversy hits online,Fullmetal Alchemist ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Tokyo Ghoul to receive live-action remake at Amazon Prime,Shocking leak: Tokyo Ghoul to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Shocking leak: Chainsaw Man to receive live-action remake at Disney+,Shocking leak: Chainsaw Man to receive live-action remake at Disney+ (auto-generated fake news),fake
Dr. Stone ending CHANGED after controversy hits online,Dr. Stone ending CHANGED after controversy hits online (auto-generated fake news),fake
Attack on Titan SEASON 3 CANCELLED due to decline in ratings,Attack on Titan SEASON 3 CANCELLED due to decline in ratings (auto-generated fake news),fake
Dr. Stone ending CHANGED after controversy hits online,Dr. Stone ending CHANGED after controversy hits online (auto-generated fake news),fake
Mob Psycho 100 SEASON 4 CANCELLED due to low animation budget,Mob Psycho 100 SEASON 4 CANCELLED due to low animation budget (auto-generated fake news),fake
One Piece suspended in Japan due to extreme violence,One Piece suspended in Japan due to extreme violence (auto-generated fake news),fake
Tokyo Ghoul rumored to be replaced by AI animation,Tokyo Ghoul rumored to be replaced by AI animation (auto-generated fake news),fake
Re:Zero rumored to be replaced by AI animation,Re:Zero rumored to be replaced by AI animation (auto-generated fake news),fake
Mob Psycho 100 ending CHANGED after controversy hits online,Mob Psycho 100 ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Chainsaw Man to receive live-action remake at YouTube,Shocking leak: Chainsaw Man to receive live-action remake at YouTube (auto-generated fake news),fake
Spy x Family SEASON 10 CANCELLED due to writer conflict,Spy x Family SEASON 10 CANCELLED due to writer conflict (auto-generated fake news),fake
BREAKING: Solo Leveling returns in new reboot confirmed by exclusive report,BREAKING: Solo Leveling returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
Attack on Titan rumored to be replaced by AI animation,Attack on Titan rumored to be replaced by AI animation (auto-generated fake news),fake
Bleach SEASON 14 CANCELLED due to legal disputes,Bleach SEASON 14 CANCELLED due to legal disputes (auto-generated fake news),fake
Shocking leak: Sailor Moon to receive live-action remake at Crunchyroll,Shocking leak: Sailor Moon to receive live-action remake at Crunchyroll (auto-generated fake news),fake
Vinland Saga rumored to be replaced by AI animation,Vinland Saga rumored to be replaced by AI animation (auto-generated fake news),fake
Solo Leveling rumored to be replaced by AI animation,Solo Leveling rumored to be replaced by AI animation (auto-generated fake news),fake
Solo Leveling ending CHANGED after controversy hits online,Solo Leveling ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Bleach to receive live-action remake at YouTube,Shocking leak: Bleach to receive live-action remake at YouTube (auto-generated fake news),fake
BREAKING: Chainsaw Man returns in new reboot confirmed by anonymous leaker,BREAKING: Chainsaw Man returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
One Piece ending CHANGED after controversy hits online,One Piece ending CHANGED after controversy hits online (auto-generated fake news),fake
Dragon Ball ending CHANGED after controversy hits online,Dragon Ball ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Dr. Stone to receive live-action remake at YouTube,Shocking leak: Dr. Stone to receive live-action remake at YouTube (auto-generated fake news),fake
Chainsaw Man suspended in Japan due to extreme violence,Chainsaw Man suspended in Japan due to extreme violence (auto-generated fake news),fake
Sailor Moon suspended in Japan due to extreme violence,Sailor Moon suspended in Japan due to extreme violence (auto-generated fake news),fake
Hunter x Hunter rumored to be replaced by AI animation,Hunter x Hunter rumored to be replaced by AI animation (auto-generated fake news),fake
Demon Slayer CREATOR secretly working on stage play adaptation,Demon Slayer CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
BREAKING: Naruto returns in new reboot confirmed by anonymous leaker,BREAKING: Naruto returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
BREAKING: Re:Zero returns in new reboot confirmed by anonymous leaker,BREAKING: Re:Zero returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Shocking leak: Fullmetal Alchemist to receive live-action remake at YouTube,Shocking leak: Fullmetal Alchemist to receive live-action remake at YouTube (auto-generated fake news),fake
Tokyo Ghoul rumored to be replaced by AI animation,Tokyo Ghoul rumored to be replaced by AI animation (auto-generated fake news),fake
Chainsaw Man rumored to be replaced by AI animation,Chainsaw Man rumored to be replaced by AI animation (auto-generated fake news),fake
One Piece CONFIRMED crossover with One Piece,One Piece CONFIRMED crossover with One Piece (auto-generated fake news),fake
Naruto rumored to be replaced by AI animation,Naruto rumored to be replaced by AI animation (auto-generated fake news),fake
Steins;Gate rumored to be replaced by AI animation,Steins;Gate rumored to be replaced by AI animation (auto-generated fake news),fake
Attack on Titan rumored to be replaced by AI animation,Attack on Titan rumored to be replaced by AI animation (auto-generated fake news),fake
My Hero Academia CONFIRMED crossover with One Piece,My Hero Academia CONFIRMED crossover with One Piece (auto-generated fake news),fake
Black Clover CONFIRMED crossover with Bleach,Black Clover CONFIRMED crossover with Bleach (auto-generated fake news),fake
One Piece CONFIRMED crossover with Naruto,One Piece CONFIRMED crossover with Naruto (auto-generated fake news),fake
Bleach SEASON 9 CANCELLED due to legal disputes,Bleach SEASON 9 CANCELLED due to legal disputes (auto-generated fake news),fake
Re:Zero CONFIRMED crossover with Bleach,Re:Zero CONFIRMED crossover with Bleach (auto-generated fake news),fake
Chainsaw Man CONFIRMED crossover with One Piece,Chainsaw Man CONFIRMED crossover with One Piece (auto-generated fake news),fake
Tokyo Ghoul CONFIRMED crossover with One Piece,Tokyo Ghoul CONFIRMED crossover with One Piece (auto-generated fake news),fake
Sailor Moon ending CHANGED after controversy hits online,Sailor Moon ending CHANGED after controversy hits online (auto-generated fake news),fake
Fullmetal Alchemist rumored to be replaced by AI animation,Fullmetal Alchemist rumored to be replaced by AI animation (auto-generated fake news),fake
BREAKING: Mob Psycho 100 returns in new reboot confirmed by Twitter account,BREAKING: Mob Psycho 100 returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Dragon Ball SEASON 10 CANCELLED due to controversial themes,Dragon Ball SEASON 10 CANCELLED due to controversial themes (auto-generated fake news),fake
Sailor Moon ending CHANGED after controversy hits online,Sailor Moon ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Re:Zero to receive live-action remake at Disney+,Shocking leak: Re:Zero to receive live-action remake at Disney+ (auto-generated fake news),fake
BREAKING: Hunter x Hunter returns in new reboot confirmed by Twitter account,BREAKING: Hunter x Hunter returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Fullmetal Alchemist rumored to be replaced by AI animation,Fullmetal Alchemist rumored to be replaced by AI animation (auto-generated fake news),fake
Sailor Moon suspended in Japan due to extreme violence,Sailor Moon suspended in Japan due to extreme violence (auto-generated fake news),fake
Mob Psycho 100 ending CHANGED after controversy hits online,Mob Psycho 100 ending CHANGED after controversy hits online (auto-generated fake news),fake
Fullmetal Alchemist CREATOR secretly working on OVA special,Fullmetal Alchemist CREATOR secretly working on OVA special (auto-generated fake news),fake
Solo Leveling CONFIRMED crossover with One Piece,Solo Leveling CONFIRMED crossover with One Piece (auto-generated fake news),fake
BREAKING: Hunter x Hunter returns in new reboot confirmed by Twitter account,BREAKING: Hunter x Hunter returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Attack on Titan CONFIRMED crossover with Naruto,Attack on Titan CONFIRMED crossover with Naruto (auto-generated fake news),fake
Hunter x Hunter rumored to be replaced by AI animation,Hunter x Hunter rumored to be replaced by AI animation (auto-generated fake news),fake
Fullmetal Alchemist CREATOR secretly working on stage play adaptation,Fullmetal Alchemist CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Shocking leak: Sailor Moon to receive live-action remake at Disney+,Shocking leak: Sailor Moon to receive live-action remake at Disney+ (auto-generated fake news),fake
Solo Leveling CONFIRMED crossover with Naruto,Solo Leveling CONFIRMED crossover with Naruto (auto-generated fake news),fake
Naruto ending CHANGED after controversy hits online,Naruto ending CHANGED after controversy hits online (auto-generated fake news),fake
Vinland Saga rumored to be replaced by AI animation,Vinland Saga rumored to be replaced by AI animation (auto-generated fake news),fake
Demon Slayer CONFIRMED crossover with Bleach,Demon Slayer CONFIRMED crossover with Bleach (auto-generated fake news),fake
Bleach ending CHANGED after controversy hits online,Bleach ending CHANGED after controversy hits online (auto-generated fake news),fake
Fullmetal Alchemist CREATOR secretly working on movie franchise,Fullmetal Alchemist CREATOR secretly working on movie franchise (auto-generated fake news),fake
Mob Psycho 100 rumored to be replaced by AI animation,Mob Psycho 100 rumored to be replaced by AI animation (auto-generated fake news),fake
BREAKING: Naruto returns in new reboot confirmed by Twitter account,BREAKING: Naruto returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Re:Zero suspended in Japan due to extreme violence,Re:Zero suspended in Japan due to extreme violence (auto-generated fake news),fake
Shocking leak: Bleach to receive live-action remake at YouTube,Shocking leak: Bleach to receive live-action remake at YouTube (auto-generated fake news),fake
Sailor Moon CREATOR secretly working on OVA special,Sailor Moon CREATOR secretly working on OVA special (auto-generated fake news),fake
"Attack on Titan ANIME gets Amazon Prime-only release, fans furious","Attack on Titan ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
Jujutsu Kaisen CREATOR secretly working on stage play adaptation,Jujutsu Kaisen CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
"My Hero Academia ANIME gets YouTube-only release, fans furious","My Hero Academia ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Shocking leak: Steins;Gate to receive live-action remake at Crunchyroll,Shocking leak: Steins;Gate to receive live-action remake at Crunchyroll (auto-generated fake news),fake
Dr. Stone ending CHANGED after controversy hits online,Dr. Stone ending CHANGED after controversy hits online (auto-generated fake news),fake
Fullmetal Alchemist ending CHANGED after controversy hits online,Fullmetal Alchemist ending CHANGED after controversy hits online (auto-generated fake news),fake
Demon Slayer SEASON 6 CANCELLED due to decline in ratings,Demon Slayer SEASON 6 CANCELLED due to decline in ratings (auto-generated fake news),fake
Black Clover CONFIRMED crossover with Naruto,Black Clover CONFIRMED crossover with Naruto (auto-generated fake news),fake
Steins;Gate CONFIRMED crossover with Bleach,Steins;Gate CONFIRMED crossover with Bleach (auto-generated fake news),fake
Jujutsu Kaisen CONFIRMED crossover with Bleach,Jujutsu Kaisen CONFIRMED crossover with Bleach (auto-generated fake news),fake
Hunter x Hunter SEASON 3 CANCELLED due to legal disputes,Hunter x Hunter SEASON 3 CANCELLED due to legal disputes (auto-generated fake news),fake
Black Clover CONFIRMED crossover with Bleach,Black Clover CONFIRMED crossover with Bleach (auto-generated fake news),fake
Steins;Gate rumored to be replaced by AI animation,Steins;Gate rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Spy x Family to receive live-action remake at Crunchyroll,Shocking leak: Spy x Family to receive live-action remake at Crunchyroll (auto-generated fake news),fake
Hunter x Hunter rumored to be replaced by AI animation,Hunter x Hunter rumored to be replaced by AI animation (auto-generated fake news),fake
Steins;Gate CREATOR secretly working on OVA special,Steins;Gate CREATOR secretly working on OVA special (auto-generated fake news),fake
Spy x Family SEASON 6 CANCELLED due to decline in ratings,Spy x Family SEASON 6 CANCELLED due to decline in ratings (auto-generated fake news),fake
Tokyo Ghoul ending CHANGED after controversy hits online,Tokyo Ghoul ending CHANGED after controversy hits online (auto-generated fake news),fake
Vinland Saga rumored to be replaced by AI animation,Vinland Saga rumored to be replaced by AI animation (auto-generated fake news),fake
Shocking leak: Tokyo Ghoul to receive live-action remake at Disney+,Shocking leak: Tokyo Ghoul to receive live-action remake at Disney+ (auto-generated fake news),fake
Steins;Gate ending CHANGED after controversy hits online,Steins;Gate ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Mob Psycho 100 to receive live-action remake at Netflix,Shocking leak: Mob Psycho 100 to receive live-action remake at Netflix (auto-generated fake news),fake
"Vinland Saga ANIME gets Netflix-only release, fans furious","Vinland Saga ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Sailor Moon rumored to be replaced by AI animation,Sailor Moon rumored to be replaced by AI animation (auto-generated fake news),fake
Jujutsu Kaisen ending CHANGED after controversy hits online,Jujutsu Kaisen ending CHANGED after controversy hits online (auto-generated fake news),fake
Naruto SEASON 6 CANCELLED due to writer conflict,Naruto SEASON 6 CANCELLED due to writer conflict (auto-generated fake news),fake
Shocking leak: Chainsaw Man to receive live-action remake at YouTube,Shocking leak: Chainsaw Man to receive live-action remake at YouTube (auto-generated fake news),fake
BREAKING: Demon Slayer returns in new reboot confirmed by anonymous leaker,BREAKING: Demon Slayer returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Dragon Ball ending CHANGED after controversy hits online,Dragon Ball ending CHANGED after controversy hits online (auto-generated fake news),fake
My Hero Academia rumored to be replaced by AI animation,My Hero Academia rumored to be replaced by AI animation (auto-generated fake news),fake
"Naruto ANIME gets YouTube-only release, fans furious","Naruto ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
"Spy x Family ANIME gets Netflix-only release, fans furious","Spy x Family ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Fullmetal Alchemist suspended in Japan due to extreme violence,Fullmetal Alchemist suspended in Japan due to extreme violence (auto-generated fake news),fake
Shocking leak: Chainsaw Man to receive live-action remake at YouTube,Shocking leak: Chainsaw Man to receive live-action remake at YouTube (auto-generated fake news),fake
Chainsaw Man suspended in Japan due to extreme violence,Chainsaw Man suspended in Japan due to extreme violence (auto-generated fake news),fake
"Jujutsu Kaisen ANIME gets Disney+-only release, fans furious","Jujutsu Kaisen ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
"Attack on Titan ANIME gets Disney+-only release, fans furious","Attack on Titan ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Naruto ending CHANGED after controversy hits online,Naruto ending CHANGED after controversy hits online (auto-generated fake news),fake
Shocking leak: Steins;Gate to receive live-action remake at YouTube,Shocking leak: Steins;Gate to receive live-action remake at YouTube (auto-generated fake news),fake
Spy x Family CREATOR secretly working on stage play adaptation,Spy x Family CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Mob Psycho 100 CONFIRMED crossover with Naruto,Mob Psycho 100 CONFIRMED crossover with Naruto (auto-generated fake news),fake
Mob Psycho 100 suspended in Japan due to extreme violence,Mob Psycho 100 suspended in Japan due to extreme violence (auto-generated fake news),fake
Chainsaw Man CREATOR secretly working on prequel series,Chainsaw Man CREATOR secretly working on prequel series (auto-generated fake news),fake
Naruto CREATOR secretly working on stage play adaptation,Naruto CREATOR secretly working on stage play adaptation (auto-generated fake news),fake
Demon Slayer ending CHANGED after controversy hits online,Demon Slayer ending CHANGED after controversy hits online (auto-generated fake news),fake
"Hunter x Hunter ANIME gets Amazon Prime-only release, fans furious","Hunter x Hunter ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
"Mob Psycho 100 ANIME gets Netflix-only release, fans furious","Mob Psycho 100 ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Dragon Ball CREATOR secretly working on movie franchise,Dragon Ball CREATOR secretly working on movie franchise (auto-generated fake news),fake
Steins;Gate CREATOR secretly working on movie franchise,Steins;Gate CREATOR secretly working on movie franchise (auto-generated fake news),fake
Mob Psycho 100 SEASON 11 CANCELLED due to legal disputes,Mob Psycho 100 SEASON 11 CANCELLED due to legal disputes (auto-generated fake news),fake
Re:Zero CONFIRMED crossover with One Piece,Re:Zero CONFIRMED crossover with One Piece (auto-generated fake news),fake
Shocking leak: One Piece to receive live-action remake at Amazon Prime,Shocking leak: One Piece to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Dragon Ball CREATOR secretly working on OVA special,Dragon Ball CREATOR secretly working on OVA special (auto-generated fake news),fake
"Spy x Family ANIME gets Amazon Prime-only release, fans furious","Spy x Family ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
"Chainsaw Man ANIME gets Crunchyroll-only release, fans furious","Chainsaw Man ANIME gets Crunchyroll-only release, fans furious (auto-generated fake news)",fake
"Jujutsu Kaisen ANIME gets Disney+-only release, fans furious","Jujutsu Kaisen ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Dr. Stone CREATOR secretly working on movie franchise,Dr. Stone CREATOR secretly working on movie franchise (auto-generated fake news),fake
Demon Slayer CREATOR secretly working on prequel series,Demon Slayer CREATOR secretly working on prequel series (auto-generated fake news),fake
Steins;Gate SEASON 9 CANCELLED due to decline in ratings,Steins;Gate SEASON 9 CANCELLED due to decline in ratings (auto-generated fake news),fake
Chainsaw Man ending CHANGED after controversy hits online,Chainsaw Man ending CHANGED after controversy hits online (auto-generated fake news),fake
Steins;Gate CONFIRMED crossover with Naruto,Steins;Gate CONFIRMED crossover with Naruto (auto-generated fake news),fake
Chainsaw Man rumored to be replaced by AI animation,Chainsaw Man rumored to be replaced by AI animation (auto-generated fake news),fake
Solo Leveling suspended in Japan due to extreme violence,Solo Leveling suspended in Japan due to extreme violence (auto-generated fake news),fake
Fullmetal Alchemist suspended in Japan due to extreme violence,Fullmetal Alchemist suspended in Japan due to extreme violence (auto-generated fake news),fake
Dragon Ball suspended in Japan due to extreme violence,Dragon Ball suspended in Japan due to extreme violence (auto-generated fake news),fake
Dr. Stone suspended in Japan due to extreme violence,Dr. Stone suspended in Japan due to extreme violence (auto-generated fake news),fake
Black Clover suspended in Japan due to extreme violence,Black Clover suspended in Japan due to extreme violence (auto-generated fake news),fake
Dragon Ball SEASON 6 CANCELLED due to piracy issues,Dragon Ball SEASON 6 CANCELLED due to piracy issues (auto-generated fake news),fake
BREAKING: Fullmetal Alchemist returns in new reboot confirmed by anonymous leaker,BREAKING: Fullmetal Alchemist returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
BREAKING: Hunter x Hunter returns in new reboot confirmed by anonymous leaker,BREAKING: Hunter x Hunter returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
Chainsaw Man rumored to be replaced by AI animation,Chainsaw Man rumored to be replaced by AI animation (auto-generated fake news),fake
BREAKING: Mob Psycho 100 returns in new reboot confirmed by insider source,BREAKING: Mob Psycho 100 returns in new reboot confirmed by insider source (auto-generated fake news),fake
"Dr. Stone ANIME gets Disney+-only release, fans furious","Dr. Stone ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
Vinland Saga rumored to be replaced by AI animation,Vinland Saga rumored to be replaced by AI animation (auto-generated fake news),fake
Naruto SEASON 8 CANCELLED due to studio bankruptcy,Naruto SEASON 8 CANCELLED due to studio bankruptcy (auto-generated fake news),fake
Demon Slayer CONFIRMED crossover with Chainsaw Man,Demon Slayer CONFIRMED crossover with Chainsaw Man (auto-generated fake news),fake
BREAKING: Bleach returns in new reboot confirmed by Twitter account,BREAKING: Bleach returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Fullmetal Alchemist suspended in Japan due to extreme violence,Fullmetal Alchemist suspended in Japan due to extreme violence (auto-generated fake news),fake
"Black Clover ANIME gets Disney+-only release, fans furious","Black Clover ANIME gets Disney+-only release, fans furious (auto-generated fake news)",fake
"Chainsaw Man ANIME gets Crunchyroll-only release, fans furious","Chainsaw Man ANIME gets Crunchyroll-only release, fans furious (auto-generated fake news)",fake
Hunter x Hunter CONFIRMED crossover with Dragon Ball,Hunter x Hunter CONFIRMED crossover with Dragon Ball (auto-generated fake news),fake
BREAKING: Fullmetal Alchemist returns in new reboot confirmed by exclusive report,BREAKING: Fullmetal Alchemist returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
"Steins;Gate ANIME gets Netflix-only release, fans furious","Steins;Gate ANIME gets Netflix-only release, fans furious (auto-generated fake news)",fake
Solo Leveling CONFIRMED crossover with Chainsaw Man,Solo Leveling CONFIRMED crossover with Chainsaw Man (auto-generated fake news),fake
BREAKING: Black Clover returns in new reboot confirmed by exclusive report,BREAKING: Black Clover returns in new reboot confirmed by exclusive report (auto-generated fake news),fake
Tokyo Ghoul CONFIRMED crossover with Dragon Ball,Tokyo Ghoul CONFIRMED crossover with Dragon Ball (auto-generated fake news),fake
Re:Zero suspended in Japan due to extreme violence,Re:Zero suspended in Japan due to extreme violence (auto-generated fake news),fake
Black Clover CONFIRMED crossover with One Piece,Black Clover CONFIRMED crossover with One Piece (auto-generated fake news),fake
Attack on Titan SEASON 10 CANCELLED due to decline in ratings,Attack on Titan SEASON 10 CANCELLED due to decline in ratings (auto-generated fake news),fake
Fullmetal Alchemist CONFIRMED crossover with Bleach,Fullmetal Alchemist CONFIRMED crossover with Bleach (auto-generated fake news),fake
Shocking leak: Spy x Family to receive live-action remake at Amazon Prime,Shocking leak: Spy x Family to receive live-action remake at Amazon Prime (auto-generated fake news),fake
Attack on Titan SEASON 9 CANCELLED due to studio bankruptcy,Attack on Titan SEASON 9 CANCELLED due to studio bankruptcy (auto-generated fake news),fake
Chainsaw Man suspended in Japan due to extreme violence,Chainsaw Man suspended in Japan due to extreme violence (auto-generated fake news),fake
Spy x Family ending CHANGED after controversy hits online,Spy x Family ending CHANGED after controversy hits online (auto-generated fake news),fake
BREAKING: One Piece returns in new reboot confirmed by anonymous leaker,BREAKING: One Piece returns in new reboot confirmed by anonymous leaker (auto-generated fake news),fake
My Hero Academia CONFIRMED crossover with Naruto,My Hero Academia CONFIRMED crossover with Naruto (auto-generated fake news),fake
Bleach CONFIRMED crossover with One Piece,Bleach CONFIRMED crossover with One Piece (auto-generated fake news),fake
Steins;Gate SEASON 3 CANCELLED due to piracy issues,Steins;Gate SEASON 3 CANCELLED due to piracy issues (auto-generated fake news),fake
Tokyo Ghoul ending CHANGED after controversy hits online,Tokyo Ghoul ending CHANGED after controversy hits online (auto-generated fake news),fake
Vinland Saga ending CHANGED after controversy hits online,Vinland Saga ending CHANGED after controversy hits online (auto-generated fake news),fake
Naruto rumored to be replaced by AI animation,Naruto rumored to be replaced by AI animation (auto-generated fake news),fake
"Steins;Gate ANIME gets YouTube-only release, fans furious","Steins;Gate ANIME gets YouTube-only release, fans furious (auto-generated fake news)",fake
Shocking leak: Spy x Family to receive live-action remake at Crunchyroll,Shocking leak: Spy x Family to receive live-action remake at Crunchyroll (auto-generated fake news),fake
Demon Slayer rumored to be replaced by AI animation,Demon Slayer rumored to be replaced by AI animation (auto-generated fake news),fake
Fullmetal Alchemist rumored to be replaced by AI animation,Fullmetal Alchemist rumored to be replaced by AI animation (auto-generated fake news),fake
Re:Zero ending CHANGED after controversy hits online,Re:Zero ending CHANGED after controversy hits online (auto-generated fake news),fake
Hunter x Hunter rumored to be replaced by AI animation,Hunter x Hunter rumored to be replaced by AI animation (auto-generated fake news),fake
Naruto suspended in Japan due to extreme violence,Naruto suspended in Japan due to extreme violence (auto-generated fake news),fake
"Attack on Titan ANIME gets Amazon Prime-only release, fans furious","Attack on Titan ANIME gets Amazon Prime-only release, fans furious (auto-generated fake news)",fake
Dragon Ball CONFIRMED crossover with Naruto,Dragon Ball CONFIRMED crossover with Naruto (auto-generated fake news),fake
Naruto ending CHANGED after controversy hits online,Naruto ending CHANGED after controversy hits online (auto-generated fake news),fake
BREAKING: Fullmetal Alchemist returns in new reboot confirmed by Twitter account,BREAKING: Fullmetal Alchemist returns in new reboot confirmed by Twitter account (auto-generated fake news),fake
Sailor Moon SEASON 2 CANCELLED due to controversial themes,Sailor Moon SEASON 2 CANCELLED due to controversial themes (auto-generated fake news),fake
Attack on Titan suspended in Japan due to extreme violence,Attack on Titan suspended in Japan due to extreme violence (auto-generated fake news),fake
